3100104 3100104 3197.853051
3100104 3106200 2.886558
3100104 3119302 19.268252
3100104 3143104 11.270749
3100104 3170206 7.297600
3100104 3148103 3.156289
3100203 3100203 10002.929362
3100203 3152006 56.062813
3100203 3153707 59.913300
3100203 3140506 73.554619
3100203 3107406 21.559445
3100203 3145208 8.685357
3100203 3106200 19.762869
3100203 3120904 25.279233
3100203 3125705 9.137901
3100203 3146404 11.448909
3100203 3115607 12.160070
3100203 3151404 9.417269
3100203 3146909 9.114366
3100203 3123205 8.004784
3100302 3100302 5795.020590
3100302 3106200 10.854614
3100302 3139409 4.724953
3100302 3162559 19.462974
3100302 3160108 10.252812
3100302 3154903 8.447937
3100302 3112901 13.488888
3100302 3154002 4.389467
3100302 3166303 5.050762
3100302 3140902 23.195092
3100401 3100401 1086.334883
3100401 3140001 35.451982
3100401 3106200 7.181798
3100401 3121704 15.707111
3100401 3152105 5.118766
3100401 3118007 3.254726
3100401 3105707 5.495241
3100500 3100500 3753.786544
3100500 3131307 8.849876
3100500 3106309 32.088179
3100500 3141702 5.754733
3100500 3158953 4.659278
3100609 3100609 6606.478683
3100609 3158201 20.286063
3100609 3139201 4.713307
3100609 3112307 14.791778
3100609 3113404 4.681472
3100708 3100708 991.272934
3100708 3170107 51.772358
3100807 3100807 1712.726029
3100807 3120201 121.450522
3100807 3111200 24.377958
3100807 3107109 29.363082
3100807 3158300 3.238746
3100807 3158805 3.380182
3100807 3149903 2.230152
3100807 3138203 2.792134
3100906 3100906 7573.401169
3100906 3120151 115.775323
3100906 3138906 21.848289
3100906 3106606 5.772975
3100906 3143450 10.768435
3100906 3127057 13.482014
3100906 3135803 5.149651
3100906 3136009 5.050806
3100906 3157658 6.049192
3101003 3101003 3552.582556
3101003 3122355 44.739567
3101003 3171071 7.778235
3101003 3144656 34.868808
3101003 3106200 14.726206
3101003 3120870 8.310780
3101102 3101102 9703.237428
3101102 3154309 29.005331
3101102 3159506 8.566495
3101102 3151909 10.083515
3101102 3134103 9.227435
3101102 3106200 9.814279
3101102 3118403 9.894998
3101201 3101201 3044.161426
3101201 3120805 4.818060
3101201 3104908 9.201880
3101201 3136702 3.756407
3101300 3101300 1297.585009
3101300 3101201 3.954915
3101409 3101409 1424.560189
3101409 3134905 109.608159
3101409 3102605 8.919466
3101409 3151800 5.085652
3101409 3146008 2.952791
3101508 3101508 12868.928823
3101508 3172103 108.754701
3101508 3124609 18.422253
3101508 3151107 16.454329
3101508 3139805 4.385502
3101508 3143906 10.479096
3101508 3160009 8.566320
3101607 3101607 33982.054735
3101607 3106200 11.213012
3101607 3139003 156.839335
3101607 3170701 28.497419
3101607 3104304 31.050105
3101607 3147907 10.632976
3101607 3123601 10.346797
3101607 3147204 31.550201
3101607 3166907 66.701715
3101607 3125200 20.581643
3101607 3169307 7.994091
3101607 3111606 18.857985
3101607 3151800 47.295814
3101607 3102001 23.667330
3101607 3137809 12.292002
3101607 3114402 10.588756
3101607 3143005 9.991448
3101631 3101631 1809.249576
3101631 3105608 518.293740
